Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[developmental stage],Characteristics[disease],Characteristics[cell type],Characteristics[FACS marker],Characteristics[organism part],Characteristics[stimulus],Characteristics[inferred cell type],Characteristics[plate identity],Characteristics[run id],Characteristics[single cell well quality],Characteristics[post analysis well quality],Material Type,Protocol REF,Protocol REF_1,Protocol REF_2,Protocol REF_3,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Comment[ORIENTATION],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[single cell isolation],Comment[spike in],Protocol REF_4,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Comment[ENA_RUN],Factor Value[single cell identifier],Factor Value[cell type],Factor Value[FACS marker],Factor Value[organism part],Factor Value[stimulus],Factor Value[inferred cell type],cellID,cellType,cellPart,stimulus,nGene,nUMI,Plate.identity,Well,V1,SANGER.SAMPLE.ID,SAMPLE.DESCRIPTION,original_label,id_run,sample_common_name,study,num_processed,num_mapped,percent_mapped,perc_ERCC,perc_mt,n_genes,log10_reads,tissue,treat,tissue_treat,cell_type,dim1_remTot,dim2_remTot,cc_phase,dbscan_cl,rskc_cl,rskc_subcl,db_rskc_subcl,rf_DCs,ct_simp,n_genes_sub,rn,All.Events..Events,All.Events.CD1a_APC.633.660.20.A.Median,All.Events.CD1c_AF700.633.730.45.A.Median,All.Events.CD14_APCCy7.633.780.60.A.Median,All.Events.ECAD_fitc.488.530.30.A.Median,All.Events.CD11b_PerCP.488.670.30.A.Median,All.Events.BDCA4_PE.561.585.15.A.Median,All.Events.CD86_Dazzle.561.610.20.A.Median,All.Events.CD123_PECy7.561.780.60.A.Median,All.Events.CD11c_BV421.405.450.50.A.Median,All.Events.Aqua.405.525.50.A.Median,All.Events.CD3_BV650.405.660.20.A.Median,All.Events.HLADR_BV785.405.780.60.A.Median,CD1a_class,orig.ident,res.0.2,res.0.4,res.0.6,res.0.8,res.1,res.1.2,res.1.4,res.1.6,res.1.8,res.2,res.2.2,res.2.4,res.2.6,cl_coarse,ct_cluster_merg,cl_redone
24013_#208,ERS3961560,SAMEA6161549,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#208,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#208,sequencing assay,ERX3641196,ERR3649112,cell24013_208,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_208,plasmacytoid dendritic cell,blood,none,12589,1623942.39954126,CF03YBY7,A4,24013_#208,4375STDY7083961,Single cell A4,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2427356,1627869,67.06346329,0,0.020117732,7437,6.211619471,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),12.7323087,-6.616138982,G2M,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,7235,cell24013_208,1,233,-12,-338,198,39,1467,-61,31124,-16,201,-313,997,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0
24013_#209,ERS3961561,SAMEA6161550,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#209,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#209,sequencing assay,ERX3641197,ERR3649113,cell24013_209,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_209,plasmacytoid dendritic cell,blood,none,10161,1494801.7270329,CF03YBY7,A5,24013_#209,4375STDY7083962,Single cell A5,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2251421,1497661,66.52069959,0,0.179929481,5477,6.17541354,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),12.56686608,-3.578829845,S,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,5352,cell24013_209,1,241,-99,-26,279,-77,1301,-121,30390,-19,142,-265,2133,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0
24013_#210,ERS3961563,SAMEA6161552,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#210,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#210,sequencing assay,ERX3641199,ERR3649115,cell24013_210,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_210,plasmacytoid dendritic cell,blood,none,12770,1327249.57246349,CF03YBY7,A6,24013_#210,4375STDY7083963,Single cell A6,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2303732,1333167,57.86988243,7.5e-5,0.048346964,7639,6.12488422,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),15.38333256,-9.122042958,G2M,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,7450,cell24013_210,1,129,-60,-32,91,-99,1042,66,23472,-18,101,-158,787,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24013_#211,ERS3961564,SAMEA6161553,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,activated dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#211,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#211,sequencing assay,ERX3641200,ERR3649116,cell24013_211,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,activated dendritic cell,cell24013_211,activated dendritic cell,blood,none,11245,1875958.12616235,CF03YBY7,A7,24013_#211,4375STDY7083964,Single cell A7,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,3010131,1900354,63.13193678,5.26e-5,0.218588601,6160,6.27883434,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),-3.584590834,3.21463358,G2M,cl6,cl6,cl6_subcl2_1,cl6_subcl2_2,DC1,cDC,5976,cell24013_211,1,-116,392,4537,198,1415,5,586,1649,409,115,57,2311,CD1a_n,cell24013,0,0,0,0,2,2,2,2,3,3,5,5,7,2,3,1
24013_#212,ERS3961565,SAMEA6161554,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#212,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#212,sequencing assay,ERX3641201,ERR3649117,cell24013_212,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_212,monocyte,blood,none,11748,1854200.56031015,CF03YBY7,A8,24013_#212,4375STDY7083965,Single cell A8,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,2460921,1859664,75.56780571,0,0.155969218,6704,6.269434503,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),3.499936853,5.272916809,G1,cl0,cl5,cl5_subcl2_2,cl0_subcl2_2,DC1,cDC,6521,cell24013_212,1,118,-80,-13,208,-24,241,2087,4996,292,135,-56,961,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#213,ERS3961566,SAMEA6161555,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#213,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#213,sequencing assay,ERX3641202,ERR3649118,cell24013_213,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_213,monocyte,blood,none,12960,2264541.09787184,CF03YBY7,A9,24013_#213,4375STDY7083966,Single cell A9,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,3347329,2270295,67.82407705,5.49e-5,0.065818008,7682,6.356082039,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),-0.567679228,7.174766547,G2M,cl0,cl5,cl5_subcl2_2,cl0_subcl2_2,DC4,cDC,7487,cell24013_213,1,-87,220,6798,84,2303,170,1497,2254,433,124,4,4616,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#229,ERS3961583,SAMEA6161572,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#229,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#229,sequencing assay,ERX3641219,ERR3649135,cell24013_229,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_229,plasmacytoid dendritic cell,blood,none,11253,1024721.46792291,CF03YBY7,B1,24013_#229,4375STDY7083982,Single cell B1,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,1630361,1026356,62.95268349,0,0.01826888,6058,6.011298054,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),13.82383925,-6.792469392,S,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,5939,cell24013_229,1,87,-240,-174,340,-485,1442,235,29296,-118,99,-310,2489,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24013_#238,ERS3961593,SAMEA6161582,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#238,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#238,sequencing assay,ERX3641229,ERR3649145,cell24013_238,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_238,monocyte,blood,none,13021,1793254.06717851,CF03YBY7,B10,24013_#238,4375STDY7083991,Single cell B10,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,3079237,1803773,58.57856995,0.2370032,0.010407967,7754,6.255151396,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),6.94804568,12.42992021,G2M,cl5,cl5,cl5_subcl2_2,cl5_subcl3_2,DC1,cDC,7572,cell24013_238,1,-19,165,5833,104,1482,39,872,2149,588,76,12,3797,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#239,ERS3961594,SAMEA6161583,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#239,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#239,sequencing assay,ERX3641230,ERR3649146,cell24013_239,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_239,monocyte,blood,none,14438,850183.906748941,CF03YBY7,B11,24013_#239,4375STDY7083992,Single cell B11,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,1467771,854321,58.20533312,0,0.046535022,9237,5.931621082,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),9.398882894,12.55817622,G1,cl5,cl5,cl5_subcl2_1,cl5_subcl3_2,DC4,cDC,8953,cell24013_239,1,91,2057,261,195,-66,65,462,2384,218,103,25,2029,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#240,ERS3961596,SAMEA6161585,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#240,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#240,sequencing assay,ERX3641232,ERR3649148,cell24013_240,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_240,monocyte,blood,none,13278,1986550.55041095,CF03YBY7,B12,24013_#240,4375STDY7083993,Single cell B12,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,2997199,1989821,66.38935219,0,0.029179848,8194,6.298814006,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),8.184193461,11.43746624,G1,cl5,cl5,cl5_subcl2_2,cl5_subcl3_3,DC1,cDC,8004,cell24013_240,1,-68,730,6860,108,1459,191,1034,707,528,129,5,3918,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#230,ERS3961585,SAMEA6161574,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#230,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#230,sequencing assay,ERX3641221,ERR3649137,cell24013_230,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_230,plasmacytoid dendritic cell,blood,none,12623,1309944.15948261,CF03YBY7,B2,24013_#230,4375STDY7083983,Single cell B2,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2078937,1314424,63.22577356,0,0.041178494,7491,6.118735553,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),14.35079611,-8.072521575,G2M,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,7305,cell24013_230,1,123,-143,831,140,-60,1590,-50,35855,-63,182,-314,3173,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24013_#231,ERS3961586,SAMEA6161575,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#231,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#231,sequencing assay,ERX3641222,ERR3649138,cell24013_231,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_231,plasmacytoid dendritic cell,blood,none,11846,1589391.46866447,CF03YBY7,B3,24013_#231,4375STDY7083984,Single cell B3,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2525312,1591999,63.04167564,6.28e-5,0.024824287,6766,6.201942505,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),14.75990567,-7.067931662,G2M,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,6615,cell24013_231,1,119,15,-160,228,71,907,-76,27708,-25,112,-272,856,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24013_#232,ERS3961587,SAMEA6161576,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#232,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#232,sequencing assay,ERX3641223,ERR3649139,cell24013_232,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_232,plasmacytoid dendritic cell,blood,none,13083,1916618.21527563,CF03YBY7,B4,24013_#232,4375STDY7083985,Single cell B4,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2905972,1922028,66.14062352,0,0.017747329,7918,6.283759685,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),14.62215669,-6.235916859,S,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,7712,cell24013_232,1,143,0,142,123,-138,2284,54,33938,-73,115,-185,1571,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0
24013_#233,ERS3961588,SAMEA6161577,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#233,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#233,sequencing assay,ERX3641224,ERR3649140,cell24013_233,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_233,plasmacytoid dendritic cell,blood,none,12943,2026917.908573,CF03YBY7,B5,24013_#233,4375STDY7083986,Single cell B5,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,2915715,2033709,69.74992412,0,0.036263814,7715,6.308288743,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),13.01454275,-5.103174961,S,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,7521,cell24013_233,1,64,-26,366,137,-45,852,29,18523,34,134,-107,740,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0
24013_#234,ERS3961589,SAMEA6161578,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#234,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#234,sequencing assay,ERX3641225,ERR3649141,cell24013_234,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_234,plasmacytoid dendritic cell,blood,none,13122,2451335.1343105,CF03YBY7,B6,24013_#234,4375STDY7083987,Single cell B6,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,3543246,2455750,69.30791709,0,0.048727176,7884,6.390184141,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),12.11649483,-2.639125332,S,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,7713,cell24013_234,1,127,-159,306,541,241,3412,256,29539,49,180,-270,5361,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0
24013_#235,ERS3961590,SAMEA6161579,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,activated dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#235,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#235,sequencing assay,ERX3641226,ERR3649142,cell24013_235,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,activated dendritic cell,cell24013_235,activated dendritic cell,blood,none,11638,2439239.75834049,CF03YBY7,B7,24013_#235,4375STDY7083988,Single cell B7,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,3135826,2458575,78.40278765,0,0.166949743,6658,6.39068351,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),-3.183268921,3.672291337,S,cl6,cl1,cl1_subcl2_2,cl6_subcl2_1,DC1,cDC,6449,cell24013_235,1,54,-23,483,108,-72,-7,287,94,251,38,91,1651,CD1a_n,cell24013,0,0,0,0,2,2,2,2,3,3,5,5,7,2,3,1
24013_#236,ERS3961591,SAMEA6161580,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#236,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#236,sequencing assay,ERX3641227,ERR3649143,cell24013_236,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_236,monocyte,blood,none,12919,1355042.01176622,CF03YBY7,B8,24013_#236,4375STDY7083989,Single cell B8,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,1998511,1358943,67.99777434,0.003311397,0.085394502,7769,6.133186837,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),9.245523061,11.70013507,G1,cl5,cl5,cl5_subcl2_1,cl5_subcl3_2,DC4,cDC,7598,cell24013_236,1,197,148,4786,112,1082,51,916,2022,275,155,-1,2154,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#237,ERS3961592,SAMEA6161581,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#237,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#237,sequencing assay,ERX3641228,ERR3649144,cell24013_237,conventional dendritic cell,CD11c+ HLA-DR+,blood,none,monocyte,cell24013_237,monocyte,blood,none,13228,2282024.63391645,CF03YBY7,B9,24013_#237,4375STDY7083990,Single cell B9,cDC (CD11c+ HLA-DR+ cells)_Blood,24013,Homo sapiens,House dust mite,3134126,2288317,73.0129229,0,0.034907532,7905,6.359516242,Blood,Untreated,Blood,cDC (CD11c+ HLA-DR+ cells),-0.279903637,7.92403237,S,cl0,cl5,cl5_subcl2_2,cl0_subcl2_2,DC1,cDC,7726,cell24013_237,1,-77,5,4772,72,1312,190,1931,3404,293,103,90,2700,CD1a_n,cell24013,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
24013_#253,ERS3961610,SAMEA6161599,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,CF03YBY7,24013,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,24013_#253,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,24013_#253,sequencing assay,ERX3641246,ERR3649162,cell24013_253,plasmacytoid dendritic cell,CD123Hi BDCA2+,blood,none,plasmacytoid dendritic cell,cell24013_253,plasmacytoid dendritic cell,blood,none,10508,1012363.93691974,CF03YBY7,C1,24013_#253,4375STDY7084006,Single cell C1,pDC (CD123Hi BDCA2+ cells)_Blood,24013,Homo sapiens,House dust mite,1619637,1015232,62.68268754,1.96999e-4,0.123345842,5677,6.006564431,Blood,Untreated,Blood,pDC (CD123Hi BDCA2+ cells),13.66585664,-6.35919971,S,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,5544,cell24013_253,1,125,43,-144,130,-202,635,181,30900,-14,162,-225,868,CD1a_n,cell24013,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
